"","project","name_old","study","no","chip","well","plate","sampleID","type","subtype","controltype","collector","host_order","host_family","host_subfamily","host_tribe","host_genus","group_tree","host_species","sex","location","sublocation","country","weight","date","year","month","day","month_day","kw","BOLD_ID","note","plot_ID","elevation","temp_week","latitude","longitude","state.province","region","sector","habitat","sample_day","CFU_Caput","CFU_Thorax","CFU_Abdomen","logCFU","tissue","CFUamount","storage","description","tag","genus_tag","group","treatment","PCR","Accession","Tax.ID","BioProject","time","exact_site","trap","bc_family","bc_genus","bc_species","combined_genus","genus_tree","group_tree.1","sample_id","is.neg","is.pos"
"A4.300.20221008.00294_S6","16S_AW_Butterfly_Peru_bees","A4_300_20221008_00294","Bees",NA,"A4_bees_1","F3",2,"294","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Bombini","Bombus","Apis","","","Paucartambo","Wayqecha","Peru","","20221008",NA,NA,NA,NA,NA,"","","300",3000,11.08230798,"-13,18991 S","-71,58669 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, nebular forest",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",1100,"Wayqecha","netting","Apidae","","","Bombus","Apis","Apis","A4_300_20221008_00294",FALSE,FALSE
"A4.335.20221018.00402_S32","16S_AW_Butterfly_Peru_bees","A4_335_20221018_00402","Bees",NA,"A4_bees_2","B10",5,"402","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Bombini","Bombus","Bombus","funebris","","Paucartambo","Tres cruces","Peru","","20221018",NA,NA,NA,NA,NA,"","","335",3350,8.209388294,"-13.20061 S","-71.60715 W","Paucartambo","","Kosnipata","Steep, low forest, bushland",NA,NA,NA,NA,NA,"","","","","","","Bombus","","","",NA,"",1500,"Tres cruces","netting","Apidae","Bombus","Bombus funebris","Bombus","Bombus funebris","Bombus","A4_335_20221018_00402",FALSE,FALSE
"A4.335.20221018.00403_S33","16S_AW_Butterfly_Peru_bees","A4_335_20221018_00403","Bees",NA,"A4_bees_2","B11",5,"403","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Bombini","Bombus","Bombus","sp1","","Paucartambo","Tres cruces","Peru","","20221018",NA,NA,NA,NA,NA,"","","335",3350,8.209388294,"-13.20061 S","-71.60715 W","Paucartambo","","Kosnipata","Steep, low forest, bushland",NA,NA,NA,NA,NA,"","","","","","","Bombus","","","",NA,"",1500,"Tres cruces","netting","Apidae","Bombus","Bombus rubicundus","Bombus","Bombus rubicundus","Bombus","A4_335_20221018_00403",FALSE,FALSE
"A4.335.20221018.00404_S34","16S_AW_Butterfly_Peru_bees","A4_335_20221018_00404","Bees",NA,"A4_bees_2","B12",5,"404","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Bombini","Bombus","Bombus","sp1","","Paucartambo","Tres cruces","Peru","","20221018",NA,NA,NA,NA,NA,"","","335",3350,8.209388294,"-13.20061 S","-71.60715 W","Paucartambo","","Kosnipata","Steep, low forest, bushland",NA,NA,NA,NA,NA,"","","","","","","Bombus","","","",NA,"",1500,"Tres cruces","netting","Apidae","Bombus","Bombus rubicundus","Bombus","Bombus rubicundus","Bombus","A4_335_20221018_00404",FALSE,FALSE
"A4.335.20221018.00405_S35","16S_AW_Butterfly_Peru_bees","A4_335_20221018_00405","Bees",NA,"A4_bees_2","C1",5,"405","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Bombini","Bombus","Bombus","sp2","","Paucartambo","Tres cruces","Peru","","20221018",NA,NA,NA,NA,NA,"","","335",3350,8.209388294,"-13.20061 S","-71.60715 W","Paucartambo","","Kosnipata","Steep, low forest, bushland",NA,NA,NA,NA,NA,"","","","","","","Bombus","","","",NA,"",1500,"Tres cruces","netting","","","","Bombus","Bombus cf transversalis","Bombus","A4_335_20221018_00405",FALSE,FALSE
"A4.335.20221018.00406_S36","16S_AW_Butterfly_Peru_bees","A4_335_20221018_00406","Bees",NA,"A4_bees_2","C2",5,"406","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Bombini","Bombus","Bombus ","sp2","","Paucartambo","Tres cruces","Peru","","20221018",NA,NA,NA,NA,NA,"","","335",3350,8.209388294,"-13.20061 S","-71.60715 W","Paucartambo","","Kosnipata","Steep, low forest, bushland",NA,NA,NA,NA,NA,"","","","","","","Bombus","","","",NA,"",1500,"Tres cruces","netting","","","","Bombus","Bombus cf transversalis","Bombus ","A4_335_20221018_00406",FALSE,FALSE
"A4.43.20221027.00681_S202","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00681","Bees",NA,"A4_bees_2","B4",8,"681","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Partamona","Partamona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Pantiacolla","pitfull","Apidae","Melipona","Melipona_quadrifasciata","Melipona","Partamona","Partamona","A4_43_20221027_00681",FALSE,FALSE
"A4.43.20221027.00683_S204","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00683","Bees",NA,"A4_bees_2","B6",8,"683","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Meliponini","Meliponini","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Pantiacolla","netting",NA,NA,NA,NA,"Meliponini","Meliponini","A4_43_20221027_00683",FALSE,FALSE
"A4.43.20221027.00684_S205","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00684","Bees",NA,"A4_bees_2","B7",8,"684","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Partamona","Partamona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Pantiacolla","netting","Apidae","Melipona","Melipona_quadrifasciata","Melipona","Partamona","Partamona","A4_43_20221027_00684",FALSE,FALSE
"A4.43.20221027.00685_S206","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00685","Bees",NA,"A4_bees_2","B8",8,"685","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Tetragona","Tetragona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Pantiacolla","netting","Apidae","Tetragona","Tetragona_perangulata","Tetragona","Tetragona","Tetragona","A4_43_20221027_00685",FALSE,FALSE
"A4.43.20221027.00686_S207","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00686","Bees",NA,"A4_bees_2","B9",8,"686","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Tetragona","Tetragona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Pantiacolla","netting","Apidae","Tetragona","Tetragona_perangulata","Tetragona","Tetragona","Tetragona","A4_43_20221027_00686",FALSE,FALSE
"A4.43.20221027.00688_S209","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00688","Bees",NA,"A4_bees_2","B11",8,"688","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Ptilotrigona","Ptilotrigona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Pantiacolla","netting","Apidae","Ptilotrigona","","Ptilotrigona","Ptilotrigona","Ptilotrigona","A4_43_20221027_00688",FALSE,FALSE
"A4.43.20221027.00689_S210","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00689","Bees",NA,"A4_bees_2","B12",8,"689","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Meliponini","Meliponini","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Pantiacolla","netting",NA,NA,NA,NA,"Meliponini","Meliponini","A4_43_20221027_00689",FALSE,FALSE
"A4.43.20221027.00690_S211","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00690","Bees",NA,"A4_bees_2","C1",8,"690","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Meliponini","Meliponini","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Pantiacolla","netting",NA,NA,NA,NA,"Meliponini","Meliponini","A4_43_20221027_00690",FALSE,FALSE
"A4.43.20221027.00691_S212","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00691","Bees",NA,"A4_bees_2","C2",8,"691","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Plebeia","Plebeia","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Pantiacolla","netting","Apidae","Plebeia","Plebeia_flavocincta","Plebeia","Plebeia","Plebeia","A4_43_20221027_00691",FALSE,FALSE
"A4.43.20221027.00693_S213","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00693","Bees",NA,"A4_bees_2","C4",8,"693","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",1100,"Pantiacolla","netting","Apidae","Euglossa","Euglossa_rugilabris","Euglossa","Euglossa","Euglossa","A4_43_20221027_00693",FALSE,FALSE
"A4.43.20221027.00694_S215","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00694","Bees",NA,"A4_bees_2","C5",8,"694","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",1100,"Pantiacolla","netting","Apidae","Euglossa","Euglossa_variabilis","Euglossa","Euglossa","Euglossa","A4_43_20221027_00694",FALSE,FALSE
"A4.43.20221027.00695_S216","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00695","Bees",NA,"A4_bees_2","C6",8,"695","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",1100,"Pantiacolla","netting","Apidae","Euglossa","Euglossa_rugilabris","Euglossa","Euglossa","Euglossa","A4_43_20221027_00695",FALSE,FALSE
"A4.43.20221027.00696_S217","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00696","Bees",NA,"A4_bees_2","C7",8,"696","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Megalopta","Megalopta","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Halictidae_nocturnal","","","",NA,"",1900,"Pantiacolla","Light trap","","","","Megalopta","Megalopta","Megalopta","A4_43_20221027_00696",FALSE,FALSE
"A4.43.20221027.00697_S218","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00697","Bees",NA,"A4_bees_2","C8",8,"697","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Megalopta","Megalopta","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Halictidae_nocturnal","","","",NA,"",1900,"Pantiacolla","Light trap","","","","Megalopta","Megalopta","Megalopta","A4_43_20221027_00697",FALSE,FALSE
"A4.43.20221027.00698_S219","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00698","Bees",NA,"A4_bees_2","C9",8,"698","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Megalopta","Megalopta","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Halictidae_nocturnal","","","",NA,"",1900,"Pantiacolla","Light trap","","","","Megalopta","Megalopta","Megalopta","A4_43_20221027_00698",FALSE,FALSE
"A4.43.20221027.00699_S220","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00699","Bees",NA,"A4_bees_2","C10",8,"699","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Trigona","Trigona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",1100,"Pantiacolla","netting","Apidae","Trigona","Trigona_amalthea","Trigona","Trigona","Trigona","A4_43_20221027_00699",FALSE,FALSE
"A4.43.20221027.00700_S221","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00700","Bees",NA,"A4_bees_2","C11",8,"700","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Trigona","Trigona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",1100,"Pantiacolla","netting","","","","","Trigona","Trigona","A4_43_20221027_00700",FALSE,FALSE
"A4.43.20221027.00701_S223","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00701","Bees",NA,"A4_bees_2","C12",8,"701","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Trigona","Trigona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",1100,"Pantiacolla","netting","Apidae","Trigona","Trigona_amalthea","Trigona","Trigona","Trigona","A4_43_20221027_00701",FALSE,FALSE
"A4.43.20221027.00702_S224","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00702","Bees",NA,"A4_bees_2","D1",8,"702","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Trigona","Trigona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",1100,"Pantiacolla","netting","Apidae","Trigona","Trigona_amalthea","Trigona","Trigona","Trigona","A4_43_20221027_00702",FALSE,FALSE
"A4.43.20221027.00703_S225","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00703","Bees",NA,"A4_bees_2","D2",8,"703","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Trigona","Trigona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",1100,"Pantiacolla","netting","Apidae","Trigona","Trigona_amalthea","Trigona","Trigona","Trigona","A4_43_20221027_00703",FALSE,FALSE
"A4.43.20221027.00705_S227","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00705","Bees",NA,"A4_bees_2","D4",8,"705","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Trigona","Trigona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",1100,"Pantiacolla","netting","Apidae","Trigona","","Trigona","Trigona","Trigona","A4_43_20221027_00705",FALSE,FALSE
"A4.43.20221027.00706_S228","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00706","Bees",NA,"A4_bees_2","D5",8,"706","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Trigona","Trigona","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",1100,"Pantiacolla","netting","Apidae","Trigona","","Trigona","Trigona","Trigona","A4_43_20221027_00706",FALSE,FALSE
"A4.43.20221027.00708_S230","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00708","Bees",NA,"A4_bees_2","D7",8,"708","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Meliponini","Meliponini","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",1100,"Pantiacolla","netting",NA,NA,NA,NA,"Meliponini","Meliponini","A4_43_20221027_00708",FALSE,FALSE
"A4.43.20221027.00709_S231","16S_AW_Butterfly_Peru_bees","A4_43_20221027_00709","Bees",NA,"A4_bees_2","D8",8,"709","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Meliponini","Meliponini","","","Manu","Pantiacolla","Peru","","20221027",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",1100,"Pantiacolla","netting",NA,NA,NA,NA,"Meliponini","Meliponini","A4_43_20221027_00709",FALSE,FALSE
"A4.43.20221028.00578_S148","16S_AW_Butterfly_Peru_bees","A4_43_20221028_00578","Bees",NA,"A4_bees_2","A8",7,"578","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Partamona","Partamona","","","Manu","Pantiacolla","Peru","","20221028",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",1000,"Pantiacolla","netting","Apidae","Melipona","Melipona_quadrifasciata","Melipona","Partamona","Partamona","A4_43_20221028_00578",FALSE,FALSE
"A4.43.20221028.00579_S149","16S_AW_Butterfly_Peru_bees","A4_43_20221028_00579","Bees",NA,"A4_bees_2","A9",7,"579","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Halictinae","Halictinae","Halictidae_diurnal","","","Manu","Pantiacolla","Peru","","20221028",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",1000,"Pantiacolla","netting","","","",NA,"Halictidae_diurnal","Halictidae_diurnal","A4_43_20221028_00579",FALSE,FALSE
"A4.43.20221028.00581_S151","16S_AW_Butterfly_Peru_bees","A4_43_20221028_00581","Bees",NA,"A4_bees_2","A11",7,"581","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Manu","Pantiacolla","Peru","","20221028",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",1000,"Pantiacolla","netting","Apidae","Euglossa","Euglossa_variabilis","Euglossa","Euglossa","Euglossa","A4_43_20221028_00581",FALSE,FALSE
"A4.43.20221028.00582_S152","16S_AW_Butterfly_Peru_bees","A4_43_20221028_00582","Bees",NA,"A4_bees_2","A12",7,"582","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Eulaema","Eulaema","bombiformis","","Manu","Pantiacolla","Peru","","20221028",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",1000,"Pantiacolla","netting","Apidae","Eulaema","Eulaema_meriana","Eulaema","Eulaema","Eulaema","A4_43_20221028_00582",FALSE,FALSE
"A4.43.20221028.00600_S162","16S_AW_Butterfly_Peru_bees","A4_43_20221028_00600","Bees",NA,"A4_bees_2","C6",7,"600","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Trigona","Trigona","","","Manu","Pantiacolla","Peru","","20221028",NA,NA,NA,NA,NA,"","","43",430,23.59631286,"-12.64186 S","-71.24106 W","Manu","","Kosnipata","forest, closed canopy",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",1100,"Pantiacolla","pitfull","Apidae","Trigona","Trigona_silvestriana","Trigona","Trigona","Trigona","A4_43_20221028_00600",FALSE,FALSE
